fishID,Year,Length,Weight_kg,Age,Notes,Capture
1,2017,697,4.8,3,,
1,2017,642.6126976,4.8,2,,
1,2017,588.2253952,4.8,1,,
2,2017,1085,17.4,19,,
2,2017,1067.550075,17.4,18,,
2,2017,1050.100151,17.4,17,,
2,2017,1032.650226,17.4,16,,
2,2017,1003.567019,17.4,15,,
2,2017,974.4838111,17.4,14,,
2,2017,916.3173958,17.4,13,,
2,2017,898.8674713,17.4,12,,
2,2017,869.7842636,17.4,11,,
2,2017,829.067773,17.4,10,,
2,2017,805.8012069,17.4,9,,
2,2017,759.2680747,17.4,8,,
2,2017,706.918301,17.4,7,,
2,2017,660.3851688,17.4,6,,
2,2017,625.4853197,17.4,5,,
2,2017,584.768829,17.4,4,,
2,2017,526.6024138,17.4,3,,
2,2017,480.0692816,17.4,2,,
2,2017,456.8027155,17.4,1,,
3,2017,1083,13.2,13,,
3,2017,1049.564716,13.2,12,,
3,2017,1004.984338,13.2,11,,
3,2017,971.5490542,13.2,10,,
3,2017,949.258865,13.2,9,,
3,2017,910.251034,13.2,8,,
3,2017,865.6706556,13.2,7,,
3,2017,809.9451827,13.2,6,,
3,2017,770.9373517,13.2,5,,
3,2017,720.7844261,13.2,4,,
3,2017,642.768764,13.2,3,,
3,2017,509.027629,13.2,2,,
3,2017,397.5766832,13.2,1,,
4,2017,1005,9.4,14,,
4,2017,970.7122633,9.4,13,,
4,2017,924.9952811,9.4,12,,
4,2017,844.9905623,9.4,11,,
4,2017,804.9882028,9.4,10,,
4,2017,770.7004662,9.4,9,,
4,2017,713.5542384,9.4,8,,
4,2017,667.8372562,9.4,7,,
4,2017,639.2641423,9.4,6,,
4,2017,582.1179145,9.4,5,,
4,2017,547.8301779,9.4,4,,
4,2017,496.3985729,9.4,3,,
4,2017,404.9646085,9.4,2,,
4,2017,290.6721529,9.4,1,,
5,2017,1227,18.8,17,,
5,2017,1197.074979,18.8,16,,
5,2017,1143.209942,18.8,15,,
5,2017,1083.3599,18.8,14,,
5,2017,1029.494863,18.8,13,,
5,2017,987.599834,18.8,12,,
5,2017,933.7347967,18.8,11,,
5,2017,903.8097759,18.8,10,,
5,2017,831.9897261,18.8,9,,
5,2017,784.1096929,18.8,8,,
5,2017,724.2596515,18.8,7,,
5,2017,658.4246058,18.8,6,,
5,2017,556.6795353,18.8,5,,
5,2017,496.8294938,18.8,4,,
5,2017,425.009444,18.8,3,,
5,2017,383.1144149,18.8,2,,
5,2017,305.309361,18.8,1,,
6,2017,NA,16.1,NA,,
7,2017,904,10.4,5,,
7,2017,794.179893,10.4,4,,
7,2017,702.6631371,10.4,3,,
7,2017,556.2363278,10.4,2,,
7,2017,364.0511405,10.4,1,,
8,2017,NA,14.6,NA,,
9,2017,956,12.6,11,,
9,2017,905.6833014,12.6,10,,
9,2017,876.9309022,12.6,9,,
9,2017,848.1785031,12.6,8,,
9,2017,790.6737047,12.6,7,,
9,2017,733.1689063,12.6,6,,
9,2017,668.4760082,12.6,5,,
9,2017,596.5950102,12.6,4,,
9,2017,560.6545112,12.6,3,,
9,2017,474.3973137,12.6,2,,
9,2017,388.1401161,12.6,1,,
10,2017,NA,23.9,NA,,
11,2017,1029,12.17,12,,
11,2017,981.4544116,12.17,11,,
11,2017,916.0792275,12.17,10,,
11,2017,856.6472419,12.17,9,,
11,2017,815.044852,12.17,8,,
11,2017,767.4992636,12.17,7,,
11,2017,719.9536752,12.17,6,,
11,2017,684.2944838,12.17,5,,
11,2017,630.8056969,12.17,4,,
11,2017,565.4305128,12.17,3,,
11,2017,494.1121301,12.17,2,,
11,2017,309.8729749,12.17,1,,
12,2017,807,10.33,5,,
12,2017,732.1889293,10.33,4,,
12,2017,608.4629278,10.33,3,,
12,2017,493.3689729,10.33,2,,
12,2017,395.5391113,10.33,1,,
13,2017,887,10.43,5,,
13,2017,791.7649607,10.43,4,,
13,2017,696.5299214,10.43,3,,
13,2017,566.6639588,10.43,2,,
13,2017,445.455727,10.43,1,,
14,2017,1087,17.51,19,,
14,2017,997.3553163,17.51,18,,
14,2017,955.9808469,17.51,17,,
14,2017,921.5021224,17.51,16,,
14,2017,880.127653,17.51,15,,
14,2017,831.8574387,17.51,14,,
14,2017,818.0659489,17.51,13,,
14,2017,783.5872244,17.51,12,,
14,2017,756.0042448,17.51,11,,
14,2017,714.6297753,17.51,10,,
14,2017,700.8382855,17.51,9,,
14,2017,659.4638161,17.51,8,,
14,2017,624.9850916,17.51,7,,
14,2017,590.5063671,17.51,6,,
14,2017,528.444663,17.51,5,,
14,2017,473.2787038,17.51,4,,
14,2017,425.0084895,17.51,3,,
14,2017,362.9467854,17.51,2,,
14,2017,259.5106119,17.51,1,,
15,2017,1251,25.97,20,,
15,2017,1197.132136,25.97,19,,
15,2017,1173.190863,25.97,18,,
15,2017,1125.308318,25.97,17,,
15,2017,1089.396409,25.97,16,,
15,2017,1059.469818,25.97,15,,
15,2017,1029.543227,25.97,14,,
15,2017,993.6313175,25.97,13,,
15,2017,957.7194083,25.97,12,,
15,2017,939.7634537,25.97,11,,
15,2017,915.8221809,25.97,10,,
15,2017,879.9102717,25.97,9,,
15,2017,832.0277261,25.97,8,,
15,2017,784.1451805,25.97,7,,
15,2017,736.2626349,25.97,6,,
15,2017,676.4094529,25.97,5,,
15,2017,610.5709527,25.97,4,,
15,2017,574.6590436,25.97,3,,
15,2017,538.7471344,25.97,2,,
15,2017,335.2463156,25.97,1,,
16,2017,872,8.98,9,,
16,2017,781.6112523,8.98,8,,
16,2017,699.4396635,8.98,7,,
16,2017,592.616598,8.98,6,,
16,2017,535.0964859,8.98,5,,
16,2017,485.7935326,8.98,4,,
16,2017,428.2734204,8.98,3,,
16,2017,378.9704671,8.98,2,,
16,2017,305.0160372,8.98,1,,
17,2017,994,12.26,5,,
17,2017,880.8686243,12.26,4,,
17,2017,730.0267901,12.26,3,,
17,2017,616.8954145,12.26,2,,
17,2017,400.0602778,12.26,1,,
18,2017,900,10.19,6,,
18,2017,853.4002485,10.19,5,,
18,2017,767.9673707,10.19,4,,
18,2017,721.3676192,10.19,3,,
18,2017,628.1681161,10.19,2,,
18,2017,434.0024847,10.19,1,,
19,2017,1045,14.91,17,,
19,2017,1003.160903,14.91,16,,
19,2017,961.3218057,14.91,15,,
19,2017,902.7470697,14.91,14,,
19,2017,860.9079726,14.91,13,,
19,2017,810.701056,14.91,12,,
19,2017,777.2297783,14.91,11,,
19,2017,727.0228617,14.91,10,,
19,2017,701.9194035,14.91,9,,
19,2017,668.4481257,14.91,8,,
19,2017,609.8733897,14.91,7,,
19,2017,576.402112,14.91,6,,
19,2017,534.5630149,14.91,5,,
19,2017,475.9882789,14.91,4,,
19,2017,417.4135429,14.91,3,,
19,2017,316.9997098,14.91,2,,
19,2017,241.6893349,14.91,1,,
20,2017,1053,14.99,19,,
20,2017,1020.630282,14.99,18,,
20,2017,1007.682394,14.99,17,,
20,2017,988.2605633,14.99,16,,
20,2017,962.3647886,14.99,15,,
20,2017,949.4169013,14.99,14,,
20,2017,910.5732392,14.99,13,,
20,2017,878.2035209,14.99,12,,
20,2017,858.7816899,14.99,11,,
20,2017,845.8338025,14.99,10,,
20,2017,813.4640842,14.99,9,,
20,2017,774.6204222,14.99,8,,
20,2017,748.7246475,14.99,7,,
20,2017,690.4591544,14.99,6,,
20,2017,619.2457741,14.99,5,,
20,2017,573.9281684,14.99,4,,
20,2017,509.1887317,14.99,3,,
20,2017,444.4492949,14.99,2,,
20,2017,347.3401399,14.99,1,,
21,2017,NA,13.64,NA,,
22,2017,953,10.67,6,,
22,2017,849.5066397,10.67,5,,
22,2017,746.0132794,10.67,4,,
22,2017,590.7732389,10.67,3,,
22,2017,444.1576451,10.67,2,,
22,2017,306.166498,10.67,1,,
23,2017,1011,15.08,9,,
23,2017,934.4579851,15.08,8,,
23,2017,865.5701717,15.08,7,,
23,2017,827.2991642,15.08,6,,
23,2017,727.7945448,15.08,5,,
23,2017,643.5983284,15.08,4,,
23,2017,559.402112,15.08,3,,
23,2017,398.6638807,15.08,2,,
23,2017,245.5798509,15.08,1,,
24,2017,984,11.41,7,,
24,2017,904.3458386,11.41,6,,
24,2017,860.0935266,11.41,5,,
24,2017,771.5889028,11.41,4,,
24,2017,665.3833542,11.41,3,,
24,2017,541.4768808,11.41,2,,
24,2017,355.6171708,11.41,1,,
25,2017,763,6.73,9,,
25,2017,720.2698407,6.73,8,,
25,2017,684.6613746,6.73,7,,
25,2017,641.9312153,6.73,6,,
25,2017,599.201056,6.73,5,,
25,2017,520.8624306,6.73,4,,
25,2017,471.0105781,6.73,3,,
25,2017,414.0370324,6.73,2,,
25,2017,314.3333273,6.73,1,,
26,2017,926,10.57,7,,
26,2017,819.9375846,10.57,6,,
26,2017,751.7546033,10.57,5,,
26,2017,691.1475088,10.57,4,,
26,2017,615.3886406,10.57,3,,
26,2017,479.022678,10.57,2,,
26,2017,365.3843757,10.57,1,,
27,2017,937,11.07,8,,
27,2017,874.4191867,11.07,7,,
27,2017,819.6609751,11.07,6,,
27,2017,749.2575602,11.07,5,,
27,2017,655.3863402,11.07,4,,
27,2017,514.5795104,11.07,3,,
27,2017,303.3692656,11.07,2,,
27,2017,240.7884523,11.07,1,,
28,2017,NA,10.05,NA,,
29,2017,1007,13.61,11,,
29,2017,974.6548282,13.61,10,,
29,2017,935.840622,13.61,9,,
29,2017,897.0264159,13.61,8,,
29,2017,858.2122097,13.61,7,,
29,2017,774.1147631,13.61,6,,
29,2017,683.548282,13.61,5,,
29,2017,618.8579384,13.61,4,,
29,2017,508.8843543,13.61,3,,
29,2017,418.3178733,13.61,2,,
29,2017,256.5920143,13.61,1,,
30,2017,1024,16.14,19,,
30,2017,998.3721461,16.14,18,,
30,2017,959.9303653,16.14,17,,
30,2017,908.6746576,16.14,16,,
30,2017,883.0468037,16.14,15,,
30,2017,863.8259133,16.14,14,,
30,2017,851.0119864,16.14,13,,
30,2017,838.1980594,16.14,12,,
30,2017,799.7562786,16.14,11,,
30,2017,767.7214613,16.14,10,,
30,2017,710.0587901,16.14,9,,
30,2017,690.8378997,16.14,8,,
30,2017,652.3961189,16.14,7,,
30,2017,620.3613015,16.14,6,,
30,2017,581.9195207,16.14,5,,
30,2017,524.2568495,16.14,4,,
30,2017,479.4081052,16.14,3,,
30,2017,408.9315071,16.14,2,,
30,2017,300.0131281,16.14,1,,
31,2017,1115,21.51,16,,
31,2017,1077.418068,21.51,15,,
31,2017,1039.836136,21.51,14,,
31,2017,1002.254204,21.51,13,,
31,2017,964.6722722,21.51,12,,
31,2017,919.5739539,21.51,11,,
31,2017,844.41009,21.51,10,,
31,2017,799.3117717,21.51,9,,
31,2017,746.697067,21.51,8,,
31,2017,648.984044,21.51,7,,
31,2017,566.3037937,21.51,6,,
31,2017,491.1399298,21.51,5,,
31,2017,393.4269068,21.51,4,,
31,2017,340.8122021,21.51,3,,
31,2017,265.6483382,21.51,2,,
31,2017,205.5172471,21.51,1,,
32,2017,1089,16.14,17,,
32,2017,1051.261701,16.14,16,,
32,2017,1028.618721,16.14,15,,
32,2017,983.3327626,16.14,14,,
32,2017,945.5944635,16.14,13,,
32,2017,915.4038243,16.14,12,,
32,2017,885.213185,16.14,11,,
32,2017,847.4748859,16.14,10,,
32,2017,832.3795663,16.14,9,,
32,2017,771.9982878,16.14,8,,
32,2017,734.2599887,16.14,7,,
32,2017,704.0693494,16.14,6,,
32,2017,651.2357307,16.14,5,,
32,2017,568.2114728,16.14,4,,
32,2017,492.7348746,16.14,3,,
32,2017,356.876998,16.14,2,,
32,2017,228.5667811,16.14,1,,
33,2017,1034,15.41,18,,
33,2017,1005.413711,15.41,17,,
33,2017,993.9791949,15.41,16,,
33,2017,965.3929055,15.41,15,,
33,2017,948.2411319,15.41,14,,
33,2017,925.3721004,15.41,13,,
33,2017,913.9375846,15.41,12,,
33,2017,891.0685531,15.41,11,,
33,2017,879.6340373,15.41,10,,
33,2017,833.8959743,15.41,9,,
33,2017,799.5924271,15.41,8,,
33,2017,765.2888798,15.41,7,,
33,2017,719.5508168,15.41,6,,
33,2017,656.6609802,15.41,5,,
33,2017,610.9229172,15.41,4,,
33,2017,542.3158227,15.41,3,,
33,2017,467.9914703,15.41,2,,
33,2017,399.3843757,15.41,1,,
34,2017,847,9.02,8,,
34,2017,788.5325375,9.02,7,,
34,2017,721.7125804,9.02,6,,
34,2017,638.1876339,9.02,5,,
34,2017,558.8389348,9.02,4,,
34,2017,500.3714723,9.02,3,,
34,2017,412.6702785,9.02,2,,
34,2017,329.1453321,9.02,1,,
35,2017,1065,11.59,20,,
35,2017,1041.1694,11.59,19,,
35,2017,1021.310566,11.59,18,,
35,2017,997.479966,11.59,17,,
35,2017,977.6211325,11.59,16,,
35,2017,961.7340657,11.59,15,,
35,2017,953.7905323,11.59,14,,
35,2017,933.9316987,11.59,13,,
35,2017,925.9881653,11.59,12,,
35,2017,906.1293318,11.59,11,,
35,2017,882.2987316,11.59,10,,
35,2017,862.439898,11.59,9,,
35,2017,846.5528312,11.59,8,,
35,2017,806.8351642,11.59,7,,
35,2017,759.1739637,11.59,6,,
35,2017,727.3998301,11.59,5,,
35,2017,687.682163,11.59,4,,
35,2017,620.162129,11.59,3,,
35,2017,596.3315288,11.59,2,,
35,2017,508.9526613,11.59,1,,
36,2017,1130,21.69,17,,
36,2017,1091.939519,21.69,16,,
36,2017,1064.753461,21.69,15,,
36,2017,1021.255769,21.69,14,,
36,2017,999.5069222,21.69,13,,
36,2017,983.1952875,21.69,12,,
36,2017,961.4464412,21.69,11,,
36,2017,917.9487486,21.69,10,,
36,2017,890.7626907,21.69,9,,
36,2017,841.8277866,21.69,8,,
36,2017,814.6417287,21.69,7,,
36,2017,787.4556708,21.69,6,,
36,2017,743.9579782,21.69,5,,
36,2017,695.0230741,21.69,4,,
36,2017,618.902112,21.69,3,,
36,2017,531.9067268,21.69,2,,
36,2017,401.4136491,21.69,1,,
37,2017,1017,15.58,9,,
37,2017,965.674432,15.58,8,,
37,2017,907.01664,15.58,7,,
37,2017,855.691072,15.58,6,,
37,2017,789.701056,15.58,5,,
37,2017,731.043264,15.58,4,,
37,2017,650.3888,15.58,3,,
37,2017,547.737664,15.58,2,,
37,2017,408.425408,15.58,1,,
38,2017,1162,18.52,13,,
38,2017,1109.664039,18.52,12,,
38,2017,1049.851513,18.52,11,,
38,2017,1019.94525,18.52,10,,
38,2017,952.656158,18.52,9,,
38,2017,900.3201975,18.52,8,,
38,2017,855.4608027,18.52,7,,
38,2017,810.601408,18.52,6,,
38,2017,728.3591844,18.52,5,,
38,2017,661.0700923,18.52,4,,
38,2017,571.3513028,18.52,3,,
38,2017,519.0153423,18.52,2,,
38,2017,354.530895,18.52,1,,
39,2017,1010,11.33,20,,
39,2017,983.4648301,11.33,19,,
39,2017,962.2366942,11.33,18,,
39,2017,925.0874564,11.33,17,,
39,2017,893.2452525,11.33,16,,
39,2017,866.7100826,11.33,15,,
39,2017,829.5608448,11.33,14,,
39,2017,797.718641,11.33,13,,
39,2017,765.8764371,11.33,12,,
39,2017,718.1131313,11.33,11,,
39,2017,675.6568595,11.33,10,,
39,2017,643.8146557,11.33,9,,
39,2017,606.6654178,11.33,8,,
39,2017,574.823214,11.33,7,,
39,2017,542.9810101,11.33,6,,
39,2017,527.0599082,11.33,5,,
39,2017,473.9895684,11.33,4,,
39,2017,420.9192287,11.33,3,,
39,2017,357.2348209,11.33,2,,
39,2017,288.2433793,11.33,1,,
40,2017,1094,22.51,14,,
40,2017,1063.655515,22.51,13,,
40,2017,1025.724908,22.51,12,,
40,2017,1010.552665,22.51,11,,
40,2017,957.4498156,22.51,10,,
40,2017,911.9330875,22.51,9,,
40,2017,858.830238,22.51,8,,
40,2017,813.3135099,22.51,7,,
40,2017,760.2106605,22.51,6,,
40,2017,699.5216896,22.51,5,,
40,2017,676.7633256,22.51,4,,
40,2017,600.902112,22.51,3,,
40,2017,456.7658063,22.51,2,,
40,2017,305.0433793,22.51,1,,
41,2017,1089,21.21,15,,
41,2017,1077.913042,21.21,14,,
41,2017,1050.195647,21.21,13,,
41,2017,1022.478252,21.21,12,,
41,2017,994.7608577,21.21,11,,
41,2017,967.0434629,21.21,10,,
41,2017,928.2391102,21.21,9,,
41,2017,883.8912785,21.21,8,,
41,2017,839.5434468,21.21,7,,
41,2017,784.1086572,21.21,6,,
41,2017,734.2173466,21.21,5,,
41,2017,667.695599,21.21,4,,
41,2017,601.1738515,21.21,3,,
41,2017,479.2173144,21.21,2,,
41,2017,318.4564245,21.21,1,,
42,2017,897,7.84,5,,
42,2017,801.6027084,7.84,4,,
42,2017,697.5329358,7.84,3,,
42,2017,602.1356442,7.84,2,,
42,2017,367.9786557,7.84,1,,
43,2017,1072,17.99,12,,
43,2017,1042.957959,17.99,11,,
43,2017,1013.915917,17.99,10,,
43,2017,979.0654674,17.99,9,,
43,2017,926.7897928,17.99,8,,
43,2017,886.1309348,17.99,7,,
43,2017,833.8552602,17.99,6,,
43,2017,775.7711773,17.99,5,,
43,2017,717.6870944,17.99,4,,
43,2017,642.1777866,17.99,3,,
43,2017,537.6264374,17.99,2,,
43,2017,363.3741888,17.99,1,,
44,2017,1071,15.31,19,,
44,2017,1047.363294,15.31,18,,
44,2017,1011.908235,15.31,17,,
44,2017,982.3623519,15.31,16,,
44,2017,946.9072927,15.31,15,,
44,2017,905.5430569,15.31,14,,
44,2017,846.4512915,15.31,13,,
44,2017,810.9962323,15.31,12,,
44,2017,793.2687026,15.31,11,,
44,2017,769.6319965,15.31,10,,
44,2017,740.0861138,15.31,9,,
44,2017,704.6310546,15.31,8,,
44,2017,675.0851719,15.31,7,,
44,2017,651.4484657,15.31,6,,
44,2017,615.9934065,15.31,5,,
44,2017,574.6291707,15.31,4,,
44,2017,533.2649349,15.31,3,,
44,2017,444.6272868,15.31,2,,
44,2017,350.0804622,15.31,1,,
45,2017,970,13.93,10,,
45,2017,945.365835,13.93,9,,
45,2017,908.4145874,13.93,8,,
45,2017,883.7804224,13.93,7,,
45,2017,840.6706336,13.93,6,,
45,2017,772.9266798,13.93,5,,
45,2017,686.7071022,13.93,4,,
45,2017,600.4875246,13.93,3,,
45,2017,508.1094057,13.93,2,,
45,2017,366.4629568,13.93,1,,
46,2017,1000,14.16,10,,
46,2017,937.7537831,14.16,9,,
46,2017,882.4238125,14.16,8,,
46,2017,820.1775955,14.16,7,,
46,2017,744.098886,14.16,6,,
46,2017,688.7689154,14.16,5,,
46,2017,605.7739595,14.16,4,,
46,2017,536.6114962,14.16,3,,
46,2017,467.449033,14.16,2,,
46,2017,391.3703234,14.16,1,,
47,2017,1041,19.5,11,,
47,2017,1007.431807,19.5,10,,
47,2017,967.1499746,19.5,9,,
47,2017,906.7272265,19.5,8,,
47,2017,859.7317558,19.5,7,,
47,2017,812.736285,19.5,6,,
47,2017,752.3135369,19.5,5,,
47,2017,678.4635115,19.5,4,,
47,2017,618.0407634,19.5,3,,
47,2017,544.190738,19.5,2,,
47,2017,349.4952164,19.5,1,,
48,2017,1204,25.45,16,,
48,2017,1175.341287,25.45,15,,
48,2017,1125.188539,25.45,14,,
48,2017,1089.365148,25.45,13,,
48,2017,1032.047721,25.45,12,,
48,2017,989.0596518,25.45,11,,
48,2017,938.9069039,25.45,10,,
48,2017,874.4247994,25.45,9,,
48,2017,809.9426949,25.45,8,,
48,2017,745.4605905,25.45,7,,
48,2017,666.6491294,25.45,6,,
48,2017,537.6849205,25.45,5,,
48,2017,437.3794247,25.45,4,,
48,2017,372.8973202,25.45,3,,
48,2017,329.9092506,25.45,2,,
48,2017,272.5918244,25.45,1,,
49,2017,1126,17.7,21,,
49,2017,1094.181382,17.7,20,,
49,2017,1075.090211,17.7,19,,
49,2017,1043.271593,17.7,18,,
49,2017,1017.816699,17.7,17,,
49,2017,979.6343572,17.7,16,,
49,2017,954.1794628,17.7,15,,
49,2017,935.088292,17.7,14,,
49,2017,903.269674,17.7,13,,
49,2017,865.0873324,17.7,12,,
49,2017,839.632438,17.7,11,,
49,2017,807.81382,17.7,10,,
49,2017,769.6314784,17.7,9,,
49,2017,750.5403076,17.7,8,,
49,2017,693.2667952,17.7,7,,
49,2017,629.6295592,17.7,6,,
49,2017,572.3560468,17.7,5,,
49,2017,527.8099816,17.7,4,,
49,2017,438.7178512,17.7,3,,
49,2017,362.353168,17.7,2,,
49,2017,285.9884849,17.7,1,,
50,2017,1140,18.4,20,,
50,2017,1108.72134,18.4,19,,
50,2017,1083.698412,18.4,18,,
50,2017,1058.675484,18.4,17,,
50,2017,1008.629629,18.4,16,,
50,2017,964.8395047,18.4,15,,
50,2017,939.8165768,18.4,14,,
50,2017,889.770721,18.4,13,,
50,2017,845.9805972,18.4,12,,
50,2017,814.7019373,18.4,11,,
50,2017,783.4232774,18.4,10,,
50,2017,745.8888856,18.4,9,,
50,2017,695.8430297,18.4,8,,
50,2017,639.541442,18.4,7,,
50,2017,614.5185141,18.4,6,,
50,2017,545.7054623,18.4,5,,
50,2017,476.8924106,18.4,4,,
50,2017,414.3350909,18.4,3,,
50,2017,345.5220391,18.4,2,,
50,2017,239.1745955,18.4,1,,
51,2017,1036,11.72,18,,
51,2017,989.2563278,11.72,17,,
51,2017,962.545658,11.72,16,,
51,2017,929.1573208,11.72,15,,
51,2017,909.1243184,11.72,14,,
51,2017,889.091316,11.72,13,,
51,2017,849.0253113,11.72,12,,
51,2017,808.9593066,11.72,11,,
51,2017,768.8933019,11.72,10,,
51,2017,728.8272972,11.72,9,,
51,2017,695.4389599,11.72,8,,
51,2017,648.6952877,11.72,7,,
51,2017,621.9846179,11.72,6,,
51,2017,595.2739481,11.72,5,,
51,2017,535.174941,11.72,4,,
51,2017,475.075934,11.72,3,,
51,2017,401.621592,11.72,2,,
51,2017,261.3905755,11.72,1,,
52,2017,1175,14.89,12,,
52,2017,1117.313742,14.89,11,,
52,2017,1052.416701,14.89,10,,
52,2017,994.7304433,14.89,9,,
52,2017,973.0980964,14.89,8,,
52,2017,922.6226206,14.89,7,,
52,2017,872.1471447,14.89,6,,
52,2017,814.4608865,14.89,5,,
52,2017,742.3530638,14.89,4,,
52,2017,648.6128943,14.89,3,,
52,2017,540.4511603,14.89,2,,
52,2017,403.4462971,14.89,1,,
53,2017,960,12.04,6,,
53,2017,895.8562319,12.04,5,,
53,2017,785.8954866,12.04,4,,
53,2017,611.7909733,12.04,3,,
53,2017,446.8498554,12.04,2,,
53,2017,300.2355283,12.04,1,,
54,2017,1031,13.22,15,,
54,2017,997.4292445,13.22,14,,
54,2017,955.4658002,13.22,13,,
54,2017,921.8950447,13.22,12,,
54,2017,879.9316003,13.22,11,,
54,2017,854.7535337,13.22,10,,
54,2017,804.3974005,13.22,9,,
54,2017,762.4339561,13.22,8,,
54,2017,720.4705117,13.22,7,,
54,2017,670.1143785,13.22,6,,
54,2017,602.9728675,13.22,5,,
54,2017,544.2240454,13.22,4,,
54,2017,443.511779,13.22,3,,
54,2017,384.7629568,13.22,2,,
54,2017,284.0506904,13.22,1,,
55,2017,1089,19.43,11,,
55,2017,1056.293474,19.43,10,,
55,2017,1017.045643,19.43,9,,
55,2017,984.3391172,19.43,8,,
55,2017,925.4673707,19.43,7,,
55,2017,873.1369293,19.43,6,,
55,2017,801.1825724,19.43,5,,
55,2017,742.3108258,19.43,4,,
55,2017,631.1086379,19.43,3,,
55,2017,474.1173137,19.43,2,,
55,2017,310.5846844,19.43,1,,
56,2017,1074,14.89,9,,
56,2017,1017.63858,14.89,8,,
56,2017,977.3804224,14.89,7,,
56,2017,937.1222651,14.89,6,,
56,2017,864.6575819,14.89,5,,
56,2017,800.2445302,14.89,4,,
56,2017,727.779847,14.89,3,,
56,2017,655.3151638,14.89,2,,
56,2017,486.230903,14.89,1,,
57,2017,1122,14.26,14,,
57,2017,1075.370309,14.26,13,,
57,2017,1005.425773,14.26,12,,
57,2017,941.309948,14.26,11,,
57,2017,923.8238139,14.26,10,,
57,2017,871.3654117,14.26,9,,
57,2017,807.2495868,14.26,8,,
57,2017,766.4486073,14.26,7,,
57,2017,708.1614937,14.26,6,,
57,2017,620.7308234,14.26,5,,
57,2017,568.2724212,14.26,4,,
57,2017,498.3278849,14.26,3,,
57,2017,440.0407714,14.26,2,,
57,2017,340.9526783,14.26,1,,
58,2017,965,10.28,7,,
58,2017,870.802662,10.28,6,,
58,2017,776.605324,10.28,5,,
58,2017,654.1487846,10.28,4,,
58,2017,559.9514465,10.28,3,,
58,2017,409.2357057,10.28,2,,
58,2017,277.3594325,10.28,1,,
59,2017,993,14.8,11,,
59,2017,952.7638284,14.8,10,,
59,2017,892.4095709,14.8,9,,
59,2017,838.7613421,14.8,8,,
59,2017,785.1131132,14.8,7,,
59,2017,744.8769416,14.8,6,,
59,2017,704.64077,14.8,5,,
59,2017,644.2865125,14.8,4,,
59,2017,570.5201978,14.8,3,,
59,2017,503.4599118,14.8,2,,
59,2017,295.573025,14.8,1,,
60,2017,1051,13.17,12,,
60,2017,1002.093552,13.17,11,,
60,2017,960.1737401,13.17,10,,
60,2017,932.2271986,13.17,9,,
60,2017,897.2940217,13.17,8,,
60,2017,855.3742094,13.17,7,,
60,2017,813.4543972,13.17,6,,
60,2017,736.601408,13.17,5,,
60,2017,652.7617835,13.17,4,,
60,2017,582.8954297,13.17,3,,
60,2017,520.0157113,13.17,2,,
60,2017,352.3364623,13.17,1,,
61,2017,1040,11.89,19,,
61,2017,1000.4523,11.89,18,,
61,2017,977.8536149,11.89,17,,
61,2017,955.2549295,11.89,16,,
61,2017,927.0065726,11.89,15,,
61,2017,881.8092017,11.89,14,,
61,2017,859.2105162,11.89,13,,
61,2017,836.6118307,11.89,12,,
61,2017,802.7138025,11.89,11,,
61,2017,780.115117,11.89,10,,
61,2017,757.5164315,11.89,9,,
61,2017,723.6184033,11.89,8,,
61,2017,678.4210324,11.89,7,,
61,2017,633.2236614,11.89,6,,
61,2017,593.6759618,11.89,5,,
61,2017,525.8799054,11.89,4,,
61,2017,463.7335203,11.89,3,,
61,2017,333.7910788,11.89,2,,
61,2017,237.7466656,11.89,1,,
62,2017,1142,19.46,20,,
62,2017,1109.681382,19.46,19,,
62,2017,1083.826488,19.46,18,,
62,2017,1057.971593,19.46,17,,
62,2017,1012.725528,19.46,16,,
62,2017,980.40691,19.46,15,,
62,2017,941.6245684,19.46,14,,
62,2017,922.2333976,19.46,13,,
62,2017,896.3785032,19.46,12,,
62,2017,851.132438,19.46,11,,
62,2017,825.2775436,19.46,10,,
62,2017,786.495202,19.46,9,,
62,2017,747.7128604,19.46,8,,
62,2017,715.3942424,19.46,7,,
62,2017,663.6844536,19.46,6,,
62,2017,631.3658356,19.46,5,,
62,2017,586.1197704,19.46,4,,
62,2017,547.3374288,19.46,3,,
62,2017,489.1639164,19.46,2,,
62,2017,308.1796557,19.46,1,,
63,2017,1102,15.81,18,,
63,2017,1051.977571,15.81,17,,
63,2017,1020.713553,15.81,16,,
63,2017,983.1967312,15.81,15,,
63,2017,945.6799094,15.81,14,,
63,2017,920.668695,15.81,13,,
63,2017,876.8990696,15.81,12,,
63,2017,851.8878551,15.81,11,,
63,2017,833.1294442,15.81,10,,
63,2017,795.6126225,15.81,9,,
63,2017,764.3486044,15.81,8,,
63,2017,733.0845863,15.81,7,,
63,2017,714.3261754,15.81,6,,
63,2017,651.7981392,15.81,5,,
63,2017,576.7644957,15.81,4,,
63,2017,507.9836559,15.81,3,,
63,2017,401.6859943,15.81,2,,
63,2017,245.3659038,15.81,1,,
64,2017,1177,20.03,13,,
64,2017,1144.352801,20.03,12,,
64,2017,1095.382002,20.03,11,,
64,2017,1046.411203,20.03,10,,
64,2017,997.440404,20.03,9,,
64,2017,932.1460055,20.03,8,,
64,2017,858.6898072,20.03,7,,
